epoch	loss	acc	val_loss	val_acc
0	2.417548402864994	0.8703365146256817	0.8444299089578202	0.8551432291666666
1	0.8668304062700088	0.9490115270203272	9.106003731489182	0.16424851190476192
2	0.6529670875343131	0.9617625185919683	2.1001990469882177	0.6321149553571429
3	0.5292978734830759	0.9694936787307883	12.34925575341497	0.05519903273809524
4	0.43756135888942543	0.9741106841844324	0.25783218591130297	0.9278273809523809
5	0.3787387919367047	0.9769769459593456	15.76816816840853	0.008882068452380952
6	0.33981622665258004	0.9780769707486366	1.0801056718808555	0.7394903273809523
7	0.2965663668174799	0.9812221120475955	8.550746216660453	0.3771391369047619
8	0.2756993265094833	0.9830813088745662	1.884742417417112	0.7407924107142857
9	0.24758453024680557	0.9843052801189885	1.8292727924085088	0.7479073660714286
10	0.2295079466495035	0.9852503718393654	3.6905995359023414	0.7196800595238095
11	0.2126805245705816	0.9864898363906792	1.6602470576763153	0.4098307291666667
12	0.18965191961737995	0.9868306891422906	9.554366246575402	0.29682849702380953
13	0.1801417368837255	0.9887983391175013	4.031801412502925	0.6983351934523809
14	0.16868013257242048	0.988751859196827	10.756017580628395	0.23195684523809523
15	0.15690605361307808	0.989263138324244	3.0285380087526783	0.7259114583333334
16	0.15149670858569877	0.9899603371343579	0.8901464183374108	0.8816499255952381
17	0.13442104627991472	0.9904251363411006	1.1945242664133686	0.7688337053571429
18	0.1270053022919499	0.9909054288547348	5.335700798247542	0.5864025297619048
19	0.119991235334033	0.9920829201784829	0.06476362218823592	0.9815383184523809
20	0.112937175884609	0.9922843331680714	0.08969038923242763	0.9745628720238095
21	0.10039897284183183	0.9927491323748141	0.04153928482201812	0.9904203869047619
22	0.0999939992490307	0.9938956370847793	0.14492256994994282	0.9700520833333334
23	0.09682634023407079	0.992857585523054	0.14420425111304558	0.9601004464285714
24	0.08324212325184326	0.9936787307882995	0.04095584374859061	0.9888857886904762
25	0.08869347529856135	0.9936322508676252	1.1398575370008726	0.8743024553571429
26	0.08659320041585998	0.9939731036192365	0.03860283684116439	0.9903273809523809
27	0.07678337007183889	0.9942519831432821	6.083215922826812	0.5335751488095238
28	0.06733502230945368	0.9950266484878533	0.041673850411787804	0.9893973214285714
29	0.07394106299930377	0.9946238225086762	0.045728247774734755	0.9893043154761905
30	0.06196580299361663	0.995568914229053	0.3861379047683884	0.8715587797619048
31	0.07076710315863509	0.9944998760535448	0.3644527516881637	0.9448009672619048
32	0.06467641171959941	0.9951970748636589	0.04052540615983465	0.9895833333333334
33	0.059511549750566155	0.9955379276152702	0.05817395854538041	0.9851190476190477
34	0.059827544057555505	0.9956463807635102	0.03945728687342255	0.9899553571428571
35	0.06201394012639864	0.9957083539910758	0.04169862140939867	0.9890252976190477
36	0.050856800262859714	0.9961731531978185	0.3552472812797142	0.8759300595238095
37	0.0556357040733859	0.9960492067426872	0.0360201263249808	0.9913969494047619
38	0.04644869337618006	0.9965604858701042	0.03737127052617882	0.9917689732142857
39	0.047426112923001716	0.9962970996529499	0.04060172960327604	0.9910714285714286
40	0.0491249911445236	0.9965294992563213	0.04836685060183619	0.9906063988095238
41	0.048906317134174815	0.996374566187407	0.034494652264551666	0.9925130208333334
42	0.051752559775715	0.9961266732771443	0.05569513060662584	0.9883742559523809
43	0.05313420347561129	0.9962196331184928	0.0424226407890842	0.9908389136904762
44	0.046838706958265766	0.9967309122459098	0.038997246531028484	0.9917224702380952
45	0.04207185799866311	0.9970562716906296	0.04551536890840052	0.9903738839285714
46	0.045293707677577046	0.9970097917699554	0.03648043892669269	0.9918154761904762
47	0.04019478288932142	0.9971027516113039	0.04602910673786807	0.9900948660714286
48	0.044180758264963114	0.9969013386217154	0.04591865573342786	0.990234375
49	0.048140235586793804	0.9962816063460586	0.04371663392497486	0.9902808779761905
50	0.04655874467170349	0.9968703520079326	0.041929394572118805	0.9905598958333334
51	0.037909287767889724	0.9971802181457611	0.038932233254801725	0.9908854166666666
52	0.04607171433914713	0.9966689390183441	0.04150782663338267	0.9913504464285714
53	0.038043709367083345	0.9970562716906296	0.04012646617305547	0.9908854166666666
54	0.03442973340904066	0.9973351512146753	0.041229142763792685	0.9910249255952381
55	0.03797406455109135	0.9969478185423897	0.04884481830065181	0.9898623511904762
56	0.0409484216148511	0.996699925632127	0.039937733497516045	0.9913504464285714
57	0.03380691540148025	0.9974900842835895	0.04189028464305097	0.9907459077380952
58	0.043692855546454176	0.9964985126425384	0.04897354478264252	0.9899088541666666
59	0.03455815524408395	0.9975055775904809	0.04520406961840672	0.9906994047619048
60	0.04013882768627984	0.9969633118492811	0.042962939554471516	0.9914434523809523
61	0.033146915424644624	0.9975365642042637	0.043870065220559015	0.9904668898809523
62	0.03522433490136412	0.9973971244422409	0.04494049352341346	0.9906994047619048
63	0.04057851295881064	0.9972421913733267	0.04086536468377184	0.9909784226190477
64	0.03033519025541381	0.9976140307387209	0.04278423603202731	0.9906994047619048
65	0.03289625699361595	0.9977069905800694	0.044533387150471254	0.9911179315476191
66	0.032453942384891375	0.9976605106593951	0.04291852365446064	0.9915364583333334
67	0.03904177116145419	0.9971957114526524	0.06425457842370211	0.9891648065476191
68	0.03526024868713907	0.9973971244422409	0.04238584344569555	0.9913039434523809
69	0.03579320090792906	0.9974590976698067	0.04515147135762393	0.9911644345238095
70	0.048431201316601356	0.9964985126425384	0.045215185839559864	0.9908389136904762
71	0.0399826707293578	0.9971027516113039	0.04240627452450816	0.9912574404761905
72	0.03437553462879559	0.9972112047595438	0.05109984880001778	0.9898158482142857
73	0.03025327554800748	0.9976295240456123	0.04193353940033668	0.9914434523809523
74	0.03541087674465311	0.9974590976698067	0.04353570067215038	0.9908854166666666
75	0.03218306641354409	0.9980788299454636	0.046564406781044794	0.9909319196428571
76	0.03327716969886685	0.9976140307387209	0.04127319719450809	0.9913969494047619
77	0.03158292645596432	0.9979548834903321	0.048646303956008045	0.9909319196428571
78	0.02720391548799423	0.9980788299454636	0.04280244088695218	0.9919549851190477
79	0.030754208449367458	0.9981408031730292	0.0470317990313677	0.9913039434523809
80	0.03656335643619335	0.9974745909766981	0.047520068058595995	0.9907459077380952
81	0.0318720264906653	0.9977069905800694	0.043610502408037564	0.9908389136904762
82	0.034325924374294645	0.9975520575111552	0.041125727885735215	0.9914434523809523
83	0.02967291945587453	0.9978619236489836	0.04259003813557442	0.9910249255952381
84	0.03389131448250006	0.9975675508180466	0.0469998563108063	0.9904668898809523
85	0.027741454976972682	0.998202776400595	0.05088320029207592	0.9906994047619048
86	0.028315060610227122	0.998094323252355	0.04433724658907695	0.9912574404761905
87	0.023963791771438495	0.9982647496281606	0.05076986462659471	0.9905133928571429
88	0.030463910043822585	0.9979238968765494	0.045949372391733946	0.9911179315476191
89	0.02842929044959115	0.9976605106593951	0.045768832491315525	0.9907924107142857
90	0.028746328554457513	0.9977534705007437	0.04898480277382705	0.9910249255952381
91	0.027987418182557317	0.9980633366385722	0.038127812380364744	0.9915829613095238
92	0.02212948491815519	0.998574615765989	0.049682561028882945	0.9908389136904762
93	0.024446876885662685	0.9978464303420922	0.042194773156572364	0.9911644345238095
94	0.026831649107507533	0.9980478433316807	0.05358444152650575	0.9908389136904762
95	0.02359475199332628	0.9981717897868121	0.0436237877623298	0.9912574404761905
96	0.02745199175222745	0.9978619236489836	0.04754872879104661	0.9905133928571429
97	0.029778305105385625	0.9978309370352008	0.04731288432026439	0.9906994047619048
98	0.02340163447759715	0.9983577094695092	0.04573994225498708	0.9910714285714286
99	0.0340979080643208	0.9976295240456123	0.04898347613688834	0.9906063988095238
100	0.029387861604509583	0.9978619236489836	0.04950987934407316	0.9913504464285714
101	0.03360268927999898	0.9974281110560238	0.051668015486346995	0.9904668898809523
102	0.023625898355946768	0.9981562964799207	0.04529139201944569	0.9907924107142857
103	0.023819627027051853	0.9982647496281606	0.048691658813747415	0.9905133928571429
104	0.02650786726062948	0.9979548834903321	0.04144563631869722	0.9915364583333334
105	0.025726617105219247	0.9979393901834408	0.04829592538786119	0.9911179315476191
106	0.022237419701747193	0.9982337630143778	0.04283596354651328	0.9911644345238095
107	0.022772465805170856	0.9984506693108577	0.048574497979900114	0.9912574404761905
108	0.023983340519807158	0.9987295488349033	0.045038310289692435	0.9912574404761905
109	0.020317764567470056	0.9985126425384234	0.04986349633372777	0.9898623511904762
110	0.027977933317824173	0.9981717897868121	0.045580376977783645	0.9911644345238095
111	0.02872939828697277	0.9981562964799207	0.05249404850213527	0.9903738839285714
112	0.023180191957336362	0.9980323500247893	0.04613033648415917	0.9913504464285714
113	0.023401965155007216	0.9983267228557263	0.05129120095637063	0.9909784226190477
114	0.02130621956537591	0.9983267228557263	0.05159659993827453	0.9905598958333334
115	0.02706766253445767	0.9981253098661378	0.04888701415995843	0.9911644345238095
116	0.018008127482315228	0.9988380019831433	0.05338370680619894	0.9899088541666666
117	0.028354114588816245	0.9980013634110064	0.045828645578237924	0.9912574404761905
118	0.026109283679382086	0.9981717897868121	0.04616958970789194	0.9910714285714286
119	0.027252673391190852	0.9979238968765494	0.04606239972555129	0.9913039434523809
